Document_Num,Dominant_Topic,Topic_%_Contrib,Topic_Keywords,Text,Is_Outlier,Dom_Topics_Num,Topic_0_Perc,Topic_1_Perc,Topic_2_Perc,Topic_3_Perc,Topic_4_Perc,Topic_5_Perc,Topic_0_Indicate,Topic_1_Indicate,Topic_2_Indicate,Topic_3_Indicate,Topic_4_Indicate,Topic_5_Indicate
344,2,0.781963814235074,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",land grabbing following subsidiaries astra agro lestari aal mamuang ii lestari tani telada ltt iii agro nusa abadi ana,False,6,4.53,1.13,78.2,1.97,10.27,3.9,1,1,1,1,1,1
345,3,0.8629949337667177,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation value greenworld sdn bhd subsidiary bunga,False,6,0.59,7.88,1.29,86.3,2.3,1.64,1,1,1,1,1,1
346,5,0.2888461656523572,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",non compliant products yp plantation holdings sdn bhd ypph enter wilmar supply chain suppliers,False,6,9.2,7.57,17.42,12.54,24.38,28.88,1,1,1,1,1,1
347,5,0.2938875351044556,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",sourcing non compliant ffb aspirasi kristal sdn bhd,False,6,9.05,7.4,17.41,12.28,24.47,29.39,1,1,1,1,1,1
348,0,0.5255767914510279,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation sime darby plantation berhad’s operation,False,6,52.56,2.23,24.38,3.68,11.51,5.64,1,1,1,1,1,1
349,3,0.8486854001223116,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation perkebunan nusantara 1 ptpn 1 tualang sawit subsidiary ptpn 1,False,6,0.7,8.14,1.57,84.87,2.81,1.92,1,1,1,1,1,1
350,3,0.8745870068222771,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation medco papua hijau selaras subsidiary capitol,False,6,0.43,8.39,0.9,87.46,1.6,1.23,1,1,1,1,1,1
351,0,0.4525459345297335,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues mopoli raya,False,6,45.25,2.68,26.95,4.52,14.06,6.54,1,1,1,1,1,1
352,3,0.9160647242917017,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation aa sawit linked supplier jernih kemboja,False,6,0.38,4.45,0.85,91.61,1.59,1.13,1,1,1,1,1,1
353,0,0.5304468282102555,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation dewa rencana perangin angin’s drpa operation,False,6,53.04,2.3,23.61,3.81,11.59,5.64,1,1,1,1,1,1
354,2,0.4792540013656112,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",land rights labour rights violations environmental pollution mitra abadimas sejahtera mas subsidiary chora agro resources,False,6,23.16,2.3,47.93,3.94,15.88,6.8,1,1,1,1,1,1
355,5,0.28964944392408476,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",non compliant products indo alam enter wilmar’s supply chain supplier teupin lada,False,6,9.13,7.53,17.41,12.51,24.46,28.96,1,1,1,1,1,1
356,3,0.8596007070593693,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation pkpp plantation sdn bhd linked supplier lkpp corporation sdn bhd,False,6,0.64,7.75,1.4,85.96,2.5,1.75,1,1,1,1,1,1
357,5,0.28389399379959623,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",non compliant products amanah saham pahang berhad aspa enter wilmar supply chain suppliers,False,6,9.35,7.79,17.42,12.83,24.22,28.39,1,1,1,1,1,1
358,3,0.9020938083837708,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation gerbang benua raya linked supplier abdi budi mulia abm,False,6,0.43,5.51,0.93,90.21,1.7,1.23,1,1,1,1,1,1
359,0,0.5204865506617675,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour right issues sarana prima multi niaga spmn subsidiary tsh,False,6,52.05,2.42,23.57,4.03,12.1,5.83,1,1,1,1,1,1
360,3,0.8656279356699719,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation deru semangat sdn bhd linked supplier th plantations berhad thp,False,6,0.62,7.12,1.39,86.56,2.53,1.78,1,1,1,1,1,1
361,2,0.4102311953005951,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",land conflict artha prigel subsidiary bukit barisan indah prima resulted death two members,False,6,7.01,2.73,41.02,5.47,34.96,8.81,1,1,1,1,1,1
362,0,0.4256917053276988,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour right issues uganda limited venture wilmar international limited indirectly bidco uganda limited 48 stake,False,6,42.57,2.64,29.34,4.46,14.37,6.62,1,1,1,1,1,1
363,3,0.8866381014978358,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation pipit mutiara indah subsidiary ql resources bhd,False,6,0.47,6.65,1.03,88.66,1.84,1.33,1,1,1,1,1,1
364,2,0.4092821536047998,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",allegations land rights labour rights violations concessions area west sumatra,False,6,30.9,2.36,40.93,3.98,14.99,6.85,1,1,1,1,1,1
365,3,0.8941046947642448,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation rendi permata raya linked suppliers mitra bumi sumber alam makmur,False,6,0.48,5.76,1.06,89.41,1.93,1.36,1,1,1,1,1,1
366,0,0.5009947503539547,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues sarana prima multi niaga spmn subsidiary tsh,False,6,50.1,2.51,24.51,4.19,12.66,6.03,1,1,1,1,1,1
367,0,0.541566074098972,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",involvement labour right issues hamparan masawit bangun persada hmbp subsidiary best,False,6,54.16,2.34,22.51,3.87,11.52,5.6,1,1,1,1,1,1
368,3,0.8794910274359764,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation temila agro abadi citra niaga perkasa asia plantation limited felda global venture fgv plantation,False,6,0.57,6.06,1.29,87.95,2.42,1.7,1,1,1,1,1,1
369,2,0.423109714280207,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",human rights violation dinant,False,6,29.05,2.41,42.31,4.07,15.29,6.88,1,1,1,1,1,1
370,5,0.2879297287457837,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",non compliant products alas kusuma enter wilmar’s supply chain suppliers,False,6,9.22,7.62,17.41,12.61,24.34,28.79,1,1,1,1,1,1
371,5,0.2869278281495871,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",non compliant products enter wilmar supply chain supplier pundi lahan khatulistiwa,False,6,9.25,7.66,17.42,12.66,24.33,28.69,1,1,1,1,1,1
372,3,0.8737146855676194,"deforestation, gar, linked, chain, jaya, leuser, supply, ran, sawit, plantation",deforestation hardaya inti plantation hip subsidiary hardaya plantations hpg hardaya plantations hpg central cipta murdaya ccm ’s subsidiary handles plantation business public case released september 2018,False,6,0.61,6.01,1.41,87.37,2.69,1.9,1,1,1,1,1,1
373,5,0.6059824124023364,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",public case released september 2018,False,6,2.41,2.18,9.6,3.96,21.26,60.6,1,1,1,1,1,1
374,5,0.6067165943690737,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",public case released september 2018,False,6,2.43,2.2,9.6,4.0,21.08,60.67,1,1,1,1,1,1
375,5,0.6094951237909865,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",public case released september 2018,False,6,2.41,2.19,9.53,3.98,20.93,60.95,1,1,1,1,1,1
376,0,0.5897898939730478,"workers, labour, union, employment, casual, daily, rights, working, bpjs, termination",labour rights violation malaysian grower felda global ventures fgv plantations,False,6,58.98,1.99,20.91,3.24,9.86,5.02,1,1,1,1,1,1
377,1,0.3905863402703225,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",clearance potential high carbon stock hcs forest mopoli raya leuser ecosystem,False,6,2.56,39.06,5.45,34.54,9.15,9.24,1,1,1,1,1,1
378,5,0.5633787039944108,"eof, forest, mill, illegal, gar, plantation, bukit, plantations, ffb, grievance",forest clearance involvement land dispute indofood agri resources,False,6,1.42,2.52,6.39,5.8,27.53,56.34,1,1,1,1,1,1
379,1,0.3741903081331349,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",threats biodiversity leuser ecosystem potential forest clearance impacts biodiversity,False,6,2.62,37.42,5.65,34.97,9.57,9.78,1,1,1,1,1,1
380,1,0.41795035908306,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",clearance potential high carbon stock hcs forest peat orangutan habitat genting potential forest clearance impacts biodiversity,False,6,2.39,41.8,5.02,34.11,8.37,8.32,1,1,1,1,1,1
381,2,0.41912760034389096,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",bidco uganda limited joint venture wilmar 48 stake,False,6,22.65,2.86,41.91,5.07,19.7,7.81,1,1,1,1,1,1
382,2,0.5947796109800596,"land, communities, local, hcv, complainants, rights, customary, allegations, complaint, plasma",rights violations land conflict sandabi indah lestari sil,False,6,14.43,1.9,59.48,3.28,14.82,6.1,1,1,1,1,1,1
383,4,0.7637182014971788,"river, sustainable, plantation, rspos, forest, waste, use, member, water, 2013",rimba harapan saksti rhs sarana titian permata stp kerry sawit indonesia ksi subsidiaries wilmar international ii andalan sukses makmur asmr bumitama gunajaya abadi bga subsidiaries bumitama agri ltd bal,False,6,1.45,1.19,9.83,2.7,76.37,8.47,1,1,1,1,1,1
384,1,0.4406722904307734,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",construction canal prepare deep forested peatland clearance sumatra jaya agro lestari sjal subsidiary gunas west kalimantan,False,6,1.83,44.07,3.83,37.91,6.45,5.91,1,1,1,1,1,1
385,1,0.4115850231950007,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",clearance potential high carbon stock hcs forest peatlands orangutan habitat sawit sumbermas sarana sss,False,6,2.42,41.16,5.1,34.33,8.51,8.48,1,1,1,1,1,1
386,1,0.39256217851289643,"earth, mighty, ha, rapid, response, concession, deforestation, indications, forest, cleared",clearance potential high carbon stock hcs forest kencana agri potential forest clearance impacts biodiversity,False,6,2.56,39.26,5.45,34.36,9.13,9.24,1,1,1,1,1,1
